Airline ID,Flight Number,Departure Date,Arrival Date,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,Airline Name,flag_status
16,7534,2023-05-21 21:01:58,2023-09-17 15:11:07,16:59:12,01:47:40,Btqd,Ckxiu,Fmf,Business,883.12,Meal,0,Confirmed,Jw,C,Srx,10.04,1,Dcj,Qzp,Asgi,Wube,Yes,Vegetarian,Available,False,True,True,1,Yes,Klm Royal Dutch Airlines,0
18,5704,2023-11-16 20:54:39,2023-09-28 14:01:16,00:23:54,03:51:56,Bini,Ftflp,Fvy,Business,409.89,Extra Baggage,0,Confirmed,Gd,B,Ygz,11.22,1,Doc,Okr,Mpdh,Hnhf,No,Non-Vegetarian,Available,True,True,False,2,No,Emirates,3
9,1449,2023-07-22 06:39:59,2023-10-10 02:10:15,04:07:32,23:28:11,Bwmp,Svzkw,Wqs,First,227.55,No Extras,2084,Pending,Wu,A,Clo,9.94,2,Vij,Klo,Uvvx,Qudj,Yes,Vegan,Not Available,True,False,False,0,No,Hawaiian Airlines,4
12,4167,2023-02-08 23:12:32,2023-10-07 23:00:16,10:18:26,02:36:18,Btmi,Aglso,Elb,Business,694.51,Meal,2992,Pending,Lj,A,Hzp,8.39,0,Ncf,Ndl,Qrlk,Pcon,Yes,No Meal,Available,True,True,False,2,No,Air Canada,5
19,6380,2023-03-04 12:32:32,2023-03-20 06:51:48,04:09:25,19:09:35,Bull,Uuvrn,Cjk,Economy,853.24,Extra Baggage,1242,Confirmed,Jh,A,Qrh,8.3,2,Wkz,Lxe,Budy,Kmlw,No,No Meal,Available,False,False,True,2,No,Singapore Airlines,4
18,9312,2023-11-11 03:59:09,2023-10-25 17:45:42,07:06:32,07:32:20,Bjby,Ygtue,Srq,Economy,337.41,Meal,0,Pending,Qz,A,Qzg,11.21,0,Slj,Tyl,Hpnt,Qcds,Yes,No Meal,Available,True,False,True,0,No,Emirates,6
5,4856,2023-02-17 14:58:50,2023-03-04 18:45:37,16:32:43,15:39:45,Bvek,Jfdfd,Vdw,First,594.03,Extra Baggage,0,Pending,Gd,C,Jpu,9.23,2,Lxs,Avz,Fuzu,Zmsr,Yes,Non-Vegetarian,Not Available,False,True,True,1,No,Jetblue Airways,4
2,2075,2023-06-23 08:41:47,2023-01-28 08:40:07,18:57:18,04:30:13,Bzxb,Utioq,Oug,Business,676.94,Meal,2917,Cancelled,Rw,B,Qeo,2.96,1,Fpj,Kdn,Jngt,Dyba,Yes,Vegan,Not Available,True,True,True,1,Yes,Delta Air Lines,3
7,5413,2023-11-14 22:37:30,2023-09-20 19:18:47,05:39:35,10:37:32,Bujh,Eeatr,Kvp,First,420.83,No Extras,0,Confirmed,Bw,B,Pen,8.16,1,Nmm,Vuv,Mtyc,Uryd,No,No Meal,Available,False,False,True,0,Yes,Spirit Airlines,2
10,1701,2023-06-12 12:49:09,2023-11-15 14:32:57,02:24:11,15:44:49,Btjz,Rbljq,Ihv,Business,114.07,Extra Baggage,0,Pending,Jo,C,Nio,5.3,1,Ikz,Rgk,Aydm,Bnud,Yes,No Meal,Available,True,True,True,2,No,Allegiant Air,1
15,4348,2023-05-05 00:22:14,2023-01-16 01:48:57,15:44:44,07:52:08,Bkig,Ivwvt,Kxm,Economy,838.63,No Extras,1225,Confirmed,Aq,B,Zpj,2.03,2,Dby,Svz,Rqln,Cedz,Yes,No Meal,Not Available,False,True,False,1,Yes,Air France,6
7,9185,2023-11-05 06:35:55,2023-09-28 22:05:48,22:42:05,12:45:09,Blgp,Jreso,Yzy,Economy,845.89,No Extras,0,Pending,Sg,B,Swj,9.55,2,Efi,Rnd,Zguk,Cjko,No,Vegan,Available,False,True,True,0,Yes,Spirit Airlines,6
5,7836,2023-11-20 22:38:44,2023-05-30 13:50:31,22:54:11,17:43:43,Bysp,Qblhg,Eoz,Economy,147.03,Extra Baggage,0,Confirmed,Ej,A,Fwz,6.77,1,Vrb,Ren,Gjrp,Amhm,Yes,Vegan,Available,False,True,False,2,No,Jetblue Airways,2
15,9212,2023-03-12 17:34:22,2023-10-01 12:33:47,00:32:57,01:22:33,Bonm,Wmyjm,Ahu,Economy,608.67,Extra Baggage,0,Cancelled,Qa,C,Xld,3.91,2,Nac,Imb,Rcei,Zhyh,No,Vegan,Not Available,False,True,False,2,No,Air France,4
15,6834,2023-04-10 08:18:19,2023-09-29 16:50:55,21:23:25,19:28:50,Bcmz,Rrzpn,Tfw,Economy,745.52,Meal,0,Pending,Lc,C,Rib,2.48,2,Lvz,Rlw,Ycnl,Oics,No,Vegan,Not Available,False,False,False,1,No,Air France,4
10,3249,2023-03-20 07:01:29,2023-01-06 09:46:51,13:00:28,02:27:20,Bgbj,Fkrxi,Mih,Economy,138.19,Meal,1178,Cancelled,Jv,A,Ipx,2.4,0,Lvc,Dyk,Cuqt,Jgmx,Yes,No Meal,Available,True,False,True,0,Yes,Allegiant Air,6
14,4222,2023-06-24 09:51:35,2023-11-18 16:40:21,14:41:56,19:34:42,Bocf,Ffejw,Cvw,Economy,854.04,Meal,0,Confirmed,Uh,C,Xcv,11.92,0,Lny,Xkc,Nfok,Qten,No,Vegetarian,Available,False,False,False,1,No,Lufthansa,4
10,5991,2023-05-15 19:40:10,2023-11-10 18:53:09,19:53:33,20:46:27,Bynd,Fmifp,Ufw,First,386.59,Extra Baggage,0,Cancelled,Jt,C,Vlk,9.68,1,Klp,Lrk,Zxmy,Deqf,No,Vegetarian,Available,False,False,True,0,Yes,Allegiant Air,0
17,9118,2023-10-02 08:54:11,2023-08-19 01:45:38,15:50:20,18:28:43,Boef,Qdwls,Vdk,Economy,609.02,Extra Baggage,0,Cancelled,Ww,B,Sou,9.24,2,Krf,Was,Lgzm,Vtey,No,No Meal,Not Available,False,True,True,2,No,Qantas,6
14,3551,2023-06-24 18:48:31,2023-06-11 02:54:09,14:38:47,23:21:50,Bsrt,Fduoh,Yfj,Business,407.7,Extra Baggage,0,Pending,Ne,D,Zwx,3.99,0,Jhm,Suz,Ulgt,Cins,No,No Meal,Not Available,True,True,True,0,Yes,Lufthansa,7
2,9257,2023-01-20 21:56:02,2023-12-10 07:33:24,14:56:41,10:23:11,Bfdl,Vrnoo,Pjw,Business,551.93,No Extras,0,Confirmed,Mx,C,Owb,7.26,2,Iae,Joa,Wqmb,Tetk,Yes,Vegetarian,Available,False,False,True,0,No,Delta Air Lines,4
16,9102,2023-08-13 18:59:18,2023-03-03 14:47:52,12:03:55,23:15:05,Bxyx,Cqizl,Tzc,First,675.12,Extra Baggage,0,Confirmed,Fn,B,Jtd,10.26,1,Wqe,Xpw,Vqgp,Owlj,No,Non-Vegetarian,Available,True,True,False,1,No,Klm Royal Dutch Airlines,3
13,9663,2023-09-20 05:14:21,2023-01-16 19:44:51,20:02:30,02:41:59,Bngb,Klfzy,Srp,Business,722.79,No Extras,0,Confirmed,Oy,C,Nvr,2.35,2,Cxc,Bad,Mobz,Owov,No,Non-Vegetarian,Available,False,True,False,1,Yes,British Airways,6
9,3214,2023-05-22 14:59:47,2023-01-18 23:08:14,17:52:33,01:42:29,Bzbz,Ospee,Wsd,First,432.29,Meal,1952,Cancelled,Kg,C,Zsw,6.51,0,Qvy,Tqq,Cmwt,Liwo,No,Vegan,Not Available,False,True,True,1,No,Hawaiian Airlines,6
7,9534,2023-11-05 07:22:08,2023-05-12 02:56:20,17:43:31,15:32:48,Butd,Uibpv,Eoj,Business,155.76,No Extras,4190,Confirmed,Md,A,Ixj,1.56,2,Nue,Hrk,Pfxf,Aisr,Yes,No Meal,Available,True,True,True,1,No,Spirit Airlines,7
16,1717,2023-09-03 16:22:50,2023-09-22 01:48:31,02:20:46,12:34:39,Btwc,Xjjpt,Axa,Economy,376.07,Meal,0,Pending,Lt,B,Exa,1.28,1,Fdu,Xra,Eoge,Uzxf,Yes,Vegetarian,Available,False,True,False,0,No,Klm Royal Dutch Airlines,0
10,3460,2023-04-09 07:00:20,2023-05-20 02:03:33,23:29:17,00:31:41,Bbuf,Mnquu,Fbr,Economy,842.95,Meal,0,Confirmed,Ic,A,Vbq,1.86,2,Cvm,Pxs,Bxfr,Ngvf,Yes,Vegetarian,Not Available,True,True,False,0,No,Allegiant Air,5
9,4255,2023-11-27 00:13:48,2023-11-22 03:10:50,13:40:02,05:13:07,Bnhk,Trwpw,Imc,Business,610.36,Extra Baggage,0,Confirmed,No,D,Eig,9.73,2,Nbq,Bko,Ufwk,Ygdc,No,Vegetarian,Available,True,False,True,0,Yes,Hawaiian Airlines,6
7,6790,2023-03-25 12:10:47,2023-06-11 20:27:17,00:13:19,23:35:05,Bsot,Kczov,Kbq,Economy,475.26,No Extras,3258,Cancelled,Jq,A,Igx,2.99,1,Emt,Ynk,Chhu,Vbmt,Yes,Vegetarian,Not Available,False,True,True,0,Yes,Spirit Airlines,0
16,6334,2023-09-27 08:31:35,2023-08-02 06:51:27,15:57:23,19:38:11,Bttw,Rmqyz,Psf,First,686.58,Meal,0,Cancelled,Ec,D,Rxv,2.2,1,Sex,Vda,Qnvk,Nvrz,Yes,Vegan,Available,True,False,True,2,Yes,Klm Royal Dutch Airlines,2
9,7830,2023-03-17 10:58:03,2023-05-24 09:25:39,02:45:39,06:58:41,Btnw,Lazes,Wyr,First,826.65,Extra Baggage,4111,Confirmed,Xn,C,Osi,4.55,2,Etc,Wyz,Zvuo,Cxmm,No,Vegan,Not Available,True,False,True,2,No,Hawaiian Airlines,4
17,8754,2023-08-07 08:27:00,2023-12-14 11:51:41,10:56:50,01:40:17,Bdjh,Ihtxu,Mba,Economy,887.6,No Extras,0,Cancelled,Ap,C,Mwf,1.78,2,Kvr,Dnh,Gnfy,Mtii,Yes,No Meal,Available,True,True,True,0,No,Qantas,5
7,7940,2023-05-28 02:55:19,2023-09-03 15:53:55,17:53:22,03:23:22,Bery,Mjxlr,Wjs,Business,735.65,Extra Baggage,0,Pending,Hs,D,Osl,7.88,2,Wrz,Wcw,Tmyo,Nxul,Yes,Vegan,Available,False,True,False,2,No,Spirit Airlines,4
11,4632,2023-03-12 23:57:58,2023-05-22 10:13:56,04:37:00,20:57:45,Byqe,Hwfhw,Hjd,Economy,135.55,No Extras,0,Cancelled,Nm,A,Xji,4.24,0,Oet,Dsy,Apqb,Jkyj,Yes,No Meal,Available,True,False,True,2,No,Skywest Airlines,4
8,1014,2023-12-12 20:25:32,2023-02-22 00:10:21,13:47:03,18:30:16,Bcju,Uukmz,Dox,First,262.42,Meal,0,Cancelled,Cx,B,Vfj,4.52,2,Wuq,Enn,Hfxb,Cmsl,No,Vegan,Not Available,False,True,True,1,Yes,Frontier Airlines,6
7,9208,2023-02-11 07:44:18,2023-04-29 02:38:21,17:27:41,00:33:41,Bdsw,Gpmxt,Lsz,Business,967.02,Extra Baggage,0,Pending,Dl,D,Otq,9.65,2,Slb,Kbm,Piid,Tqjl,No,Non-Vegetarian,Not Available,False,True,False,0,No,Spirit Airlines,4
19,2949,2023-01-24 15:33:50,2023-04-05 20:09:14,01:59:41,15:38:46,Bead,Crvwr,Cve,Economy,737.25,Meal,0,Confirmed,Tn,C,Gdx,2.03,0,Moq,Apb,Xkeb,Wgzy,Yes,No Meal,Available,True,True,False,2,Yes,Singapore Airlines,5
12,9272,2023-08-24 22:41:39,2023-09-18 10:05:40,11:24:58,03:09:39,Baoc,Rsded,Lau,First,897.15,Meal,4986,Confirmed,Hj,B,Lml,1.95,1,Twa,Grz,Glxf,Mkyr,No,No Meal,Available,False,False,True,0,No,Air Canada,0
7,7799,2023-04-27 18:59:38,2023-01-25 00:22:00,13:06:18,00:12:50,Bjze,Tnsgg,Dze,Business,554.02,No Extras,0,Pending,Bs,A,Wdy,6.8,1,Urw,Dsb,Hodd,Tupb,No,No Meal,Not Available,True,False,True,0,Yes,Spirit Airlines,2
8,7579,2023-04-28 02:46:19,2023-07-21 01:16:03,16:43:26,02:45:33,Bvkq,Tmabd,Bco,First,145.27,Meal,0,Pending,Hs,B,Rxr,7.6,0,Mkx,Cwa,Oluk,Zcdj,No,Vegetarian,Available,True,False,False,1,Yes,Frontier Airlines,4
7,4079,2023-08-21 19:23:08,2023-04-23 15:01:26,12:14:15,08:03:01,Bzim,Dxbay,Bew,First,185.01,No Extras,0,Pending,Dp,D,Mow,3.55,1,Ael,Tox,Ahbt,Fxcc,No,No Meal,Available,True,True,False,2,Yes,Spirit Airlines,3
6,9127,2023-12-28 10:35:02,2023-10-02 07:41:50,05:48:05,03:26:21,Bniq,Vkafy,Qnu,Business,960.03,Meal,0,Pending,Zg,D,Dpl,10.16,2,Vci,Vpn,Dbrw,Klpb,Yes,No Meal,Not Available,False,False,False,0,No,Alaska Airlines,6
9,9971,2023-06-11 09:36:19,2023-11-02 22:37:56,05:01:36,02:02:39,Bgpt,Poiun,Khl,Business,374.73,Extra Baggage,4074,Cancelled,Zh,C,Iif,11.33,2,Gfe,Fej,Qxce,Agrf,Yes,Vegetarian,Not Available,True,True,True,2,Yes,Hawaiian Airlines,5
13,2824,2023-03-09 03:06:45,2023-08-29 03:43:26,07:05:26,15:34:57,Bmnr,Aujub,Urd,Economy,418.11,Extra Baggage,0,Pending,Oy,D,Pkc,11.46,1,Uqn,Vcy,Zjsm,Aajq,Yes,No Meal,Available,True,True,False,0,No,British Airways,1
7,7329,2023-07-11 05:46:51,2023-06-17 07:09:16,06:24:54,06:37:10,Bkbv,Stccs,Zha,Business,975.55,Meal,0,Cancelled,Br,D,Qvt,12.0,0,Igs,Tfr,Bqzr,Dyrf,No,Non-Vegetarian,Not Available,False,False,False,1,No,Spirit Airlines,6
8,4864,2023-09-14 11:45:53,2023-01-27 14:12:30,01:03:16,12:48:54,Bfec,Orvyq,Ehh,Business,502.59,Extra Baggage,0,Pending,Zz,A,Uxm,5.66,2,Wgi,Gfw,Sxks,Roae,No,Vegan,Not Available,True,False,False,1,No,Frontier Airlines,6
17,3513,2023-01-11 03:56:33,2023-11-01 16:12:08,23:59:04,12:31:12,Bgcm,Kbjov,Zjj,Economy,63.12,No Extras,275,Pending,Qr,D,Cae,9.72,2,Yaa,Drv,Gpeh,Srcy,No,Vegan,Available,True,False,True,1,No,Qantas,4
17,7710,2023-07-08 04:16:02,2023-12-21 12:32:12,15:09:31,21:21:01,Bwbx,Qzonw,Ygq,Business,568.8,No Extras,2884,Pending,Hk,D,Qvi,3.81,1,Mdt,Nue,Dknt,Otuy,No,Vegetarian,Not Available,True,True,False,1,No,Qantas,1
16,9516,2023-07-03 09:33:29,2023-07-01 05:03:39,23:13:39,03:03:08,Bbrd,Cfsvt,Vge,Economy,743.82,Meal,0,Confirmed,Qt,C,Aqv,6.32,0,Lmf,Oit,Sksh,Vcqi,No,Vegetarian,Available,True,False,False,1,Yes,Klm Royal Dutch Airlines,6
2,4490,2023-05-12 16:21:58,2023-05-11 01:54:31,21:04:24,09:32:44,Bzqk,Icouf,Bpd,Business,564.48,No Extras,0,Pending,Kj,D,Axm,8.56,2,Pzu,Dto,Isah,Pndy,Yes,Vegan,Available,False,True,False,2,No,Delta Air Lines,6
8,9868,2023-12-25 01:31:14,2023-08-08 04:32:14,01:08:30,20:38:03,Bgbo,Jawyf,Ute,Business,665.23,Extra Baggage,4495,Confirmed,Rx,D,Okn,4.94,1,Hqv,Ltw,Idjf,Rlxe,No,Non-Vegetarian,Available,True,False,True,1,No,Frontier Airlines,2
17,7125,2023-02-17 10:31:23,2023-03-24 12:17:27,23:41:32,21:34:52,Bnnf,Zmpdw,Msg,First,539.68,No Extras,0,Confirmed,Bv,D,Gcc,1.09,2,Gaf,Hvi,Tcnv,Atcb,No,Vegetarian,Available,False,True,False,0,Yes,Qantas,4
13,9079,2023-11-23 05:12:12,2023-04-28 14:02:33,13:27:25,03:16:03,Benu,Ldmyp,Ysz,Business,264.05,Extra Baggage,0,Cancelled,Pk,D,Jqb,5.79,1,Cta,Ldi,Piog,Amwo,Yes,Vegetarian,Not Available,True,False,True,1,No,British Airways,2
18,5888,2023-12-05 01:44:29,2023-02-04 00:33:29,11:54:03,10:18:42,Bdne,Xasam,Xdo,Economy,133.93,Meal,1746,Cancelled,Qe,A,Pkg,7.61,0,Ocu,Wtm,Kqnd,Mwpb,No,Non-Vegetarian,Not Available,False,True,False,0,No,Emirates,6
10,3704,2023-07-01 12:46:59,2023-08-16 12:17:22,08:34:57,22:59:14,Blym,Kqgwy,Uvu,Economy,64.95,Meal,0,Pending,Fl,D,Tdw,6.96,2,Zlx,Vok,Uxfs,Awuy,Yes,Vegan,Not Available,True,False,True,0,No,Allegiant Air,4
2,7260,2023-01-14 00:06:54,2023-09-02 13:14:32,02:55:08,11:50:07,Blqr,Abinp,Wrg,Economy,702.42,Extra Baggage,152,Confirmed,Ed,A,Dwv,11.33,2,Cvf,Rxy,Jqpe,Nrpl,Yes,No Meal,Available,False,True,True,0,Yes,Delta Air Lines,4
2,5597,2023-05-13 19:05:13,2023-08-08 17:17:11,16:14:32,20:43:14,Blwi,Yzrtg,Oui,Economy,418.31,Extra Baggage,0,Pending,Bo,A,Sos,10.37,1,Kbq,Lmv,Hsyq,Qvkr,Yes,Vegan,Available,True,True,True,1,Yes,Delta Air Lines,1
14,3904,2023-04-24 20:10:13,2023-03-17 23:53:54,08:26:06,23:00:23,Bsvu,Qmblu,Lgm,First,536.21,Extra Baggage,4604,Confirmed,Ea,D,Oze,5.57,2,Spw,Tuz,Hxxu,Mzyo,No,Non-Vegetarian,Not Available,False,True,True,2,No,Lufthansa,6
16,2123,2023-06-20 03:54:08,2023-10-15 10:33:13,14:18:58,07:30:33,Byoi,Jbfaf,Gsv,Economy,161.41,No Extras,0,Cancelled,Qe,D,Qjp,1.06,2,Upj,Qhm,Blbm,Sstp,Yes,Vegetarian,Not Available,True,False,True,0,No,Klm Royal Dutch Airlines,4
7,7935,2023-04-29 06:47:33,2023-12-01 06:45:36,02:23:03,13:41:34,Bmol,Uyxxz,Nkj,Economy,576.99,Meal,0,Confirmed,Gr,A,Jyu,5.07,0,Wqb,Znb,Plsr,Qman,No,Vegan,Available,True,False,False,2,Yes,Spirit Airlines,4
12,5316,2023-03-30 05:24:23,2023-05-13 20:23:24,17:40:28,23:41:50,Bjcz,Iujjw,Fcz,First,285.31,Extra Baggage,0,Cancelled,Lq,C,Hcv,9.06,0,Wwc,Kbf,Fcld,Bnva,No,Non-Vegetarian,Available,True,False,True,2,No,Air Canada,4
14,3270,2023-12-11 18:08:14,2023-02-26 14:24:03,00:02:48,16:40:39,Bjrj,Ppsvl,Qzk,Business,824.57,Extra Baggage,0,Cancelled,Ws,C,Gzy,8.29,0,Kly,Sei,Dedb,Ikpd,Yes,No Meal,Not Available,True,False,False,0,Yes,Lufthansa,6
4,3724,2023-05-03 08:31:26,2023-03-11 21:43:19,18:04:15,17:54:17,Bdyc,Xtjao,Dii,Business,617.37,Extra Baggage,0,Cancelled,Fr,D,Ili,11.09,1,Ftb,Lbi,Skqd,Qlxb,Yes,Vegetarian,Not Available,False,True,True,1,Yes,Southwest Airlines,2
4,9121,2023-03-06 20:20:23,2023-07-05 22:58:29,14:45:17,00:45:59,Btrq,Skwjv,Zch,First,109.61,No Extras,0,Cancelled,Vb,B,Cqu,3.71,2,Euc,Qxh,Wzot,Dyib,No,Vegetarian,Not Available,False,True,True,1,Yes,Southwest Airlines,4
18,8671,2023-06-14 07:54:29,2023-11-15 03:49:29,23:38:48,16:51:33,Betj,Anvmv,Cks,First,254.17,Extra Baggage,0,Confirmed,Rt,D,Xct,1.13,2,Wwx,Isb,Bfxv,Ojbp,No,Vegan,Available,True,True,True,0,No,Emirates,5
3,3258,2023-09-06 04:09:41,2023-10-21 11:45:24,17:14:18,21:33:37,Bbvu,Bvyhk,Zvf,Economy,272.59,Meal,0,Pending,Mp,D,Wdp,10.71,2,Exs,Mms,Yoiq,Ycgm,Yes,Vegetarian,Available,True,False,False,2,No,United Airlines,4
1,4862,2023-04-09 22:41:32,2023-04-13 19:19:52,06:49:16,20:22:35,Bapj,Sskew,Jbg,First,813.14,Meal,0,Confirmed,Hs,B,Cgf,10.41,0,Rsm,Klt,Vwny,Mxjm,Yes,Vegan,Available,True,True,False,1,No,American Airline,5
17,4646,2023-07-11 07:40:34,2023-08-06 11:50:29,14:24:39,07:51:49,Bcda,Qcvrr,Wsl,First,514.34,Meal,0,Confirmed,Sw,B,Ucq,4.94,2,Sjr,Hum,Akdv,Xixe,Yes,Non-Vegetarian,Available,True,True,False,1,No,Qantas,5
7,8025,2023-05-22 06:25:49,2023-03-03 19:16:45,23:43:49,20:57:29,Blmh,Ukmum,Gwi,First,661.49,No Extras,0,Confirmed,Yi,C,Lhz,11.68,0,Lqm,Vbp,Pdnb,Efew,No,Vegan,Not Available,True,True,False,0,Yes,Spirit Airlines,7
16,2271,2023-04-23 20:12:17,2023-11-13 20:34:36,06:38:53,09:58:41,Bsel,Cpznd,Aci,Business,512.82,Meal,0,Pending,Uz,B,Lfv,1.52,1,Kni,Mpx,Oqzz,Tqos,Yes,No Meal,Available,True,True,True,1,No,Klm Royal Dutch Airlines,1
5,9989,2023-09-21 08:56:07,2023-01-15 14:52:58,04:29:19,06:21:36,Bsdo,Ezfou,Mar,First,435.93,Extra Baggage,1441,Pending,Qy,C,Uxt,8.99,2,Ykg,Hca,Zsbz,Hbwu,Yes,No Meal,Available,False,False,False,2,Yes,Jetblue Airways,6
19,4463,2023-12-21 17:47:53,2023-12-06 22:15:38,05:47:41,02:24:09,Bymm,Immfz,Vrb,Economy,832.28,Extra Baggage,895,Confirmed,Uz,B,Wkz,11.96,1,Rph,Npv,Deqc,Rqof,Yes,No Meal,Not Available,False,True,False,2,No,Singapore Airlines,2
7,9608,2023-09-11 21:03:08,2023-06-01 03:43:54,03:45:56,17:38:26,Bchv,Rppup,Uzm,Economy,831.53,Extra Baggage,3508,Confirmed,Vd,C,Nry,10.42,0,Vkf,Wau,Ejps,Pioh,Yes,Vegetarian,Available,True,True,False,1,Yes,Spirit Airlines,7
14,5941,2023-12-28 20:06:21,2023-02-10 01:30:23,19:30:56,16:17:00,Bfqk,Kziam,Hst,Business,849.42,Meal,0,Cancelled,Lm,B,Ket,11.85,1,Ehy,War,Efvq,Rxov,Yes,Non-Vegetarian,Available,False,True,True,0,Yes,Lufthansa,2
2,1897,2023-05-31 21:17:09,2023-06-26 03:17:01,23:13:53,20:17:47,Bgod,Zatpg,Uro,Economy,959.11,No Extras,0,Confirmed,Op,C,Vsq,5.91,2,Wml,Chn,Bnwd,Sxgp,Yes,No Meal,Available,False,False,True,2,No,Delta Air Lines,4
3,9244,2023-03-19 07:37:56,2023-08-16 00:38:50,09:48:00,22:05:04,Bhyb,Nirmy,Rey,Economy,364.3,Meal,0,Cancelled,Dg,A,Wdw,4.9,2,Rbm,Rww,Xmiu,Pics,Yes,Vegan,Not Available,False,False,True,1,No,United Airlines,4
17,1605,2023-07-23 04:15:47,2023-04-15 04:22:42,07:43:57,11:06:10,Bxkh,Mdqwe,Ziy,Economy,721.2,Extra Baggage,0,Cancelled,Mu,A,Aca,10.23,2,Pdl,Pul,Blrn,Ufpx,No,No Meal,Not Available,True,True,True,1,Yes,Qantas,7
16,4677,2023-12-29 12:27:44,2023-01-18 13:29:57,14:55:41,18:39:04,Bvse,Qqjpn,Xpt,Economy,371.06,Extra Baggage,0,Pending,Xc,D,Zji,6.34,2,Nha,Kud,Qyyj,Vehk,No,Non-Vegetarian,Available,False,False,True,1,No,Klm Royal Dutch Airlines,6
8,5547,2023-07-14 22:54:32,2023-04-10 20:58:03,22:02:50,10:11:02,Brfs,Bwogc,Lwn,First,898.04,Meal,0,Pending,Ji,A,Afq,2.13,0,Szd,Yvk,Pwac,Ubdc,Yes,Vegetarian,Available,True,False,False,0,Yes,Frontier Airlines,6
18,9652,2023-10-23 14:43:06,2023-09-05 20:14:50,10:57:26,13:57:28,Btyz,Rozkx,Dpf,Business,552.35,Extra Baggage,0,Pending,Ek,D,Pqg,4.45,2,Oif,Nec,Euge,Vuev,No,Non-Vegetarian,Not Available,True,True,False,1,No,Emirates,7
15,1774,2023-10-13 02:30:01,2023-10-09 12:13:47,09:10:49,13:49:38,Bemw,Giiab,Kve,Economy,403.35,Meal,938,Pending,Ke,C,Cqw,3.34,1,Zxf,Mci,Dryv,Ielm,No,Non-Vegetarian,Not Available,False,False,False,1,No,Air France,2
7,6256,2023-01-17 02:44:03,2023-11-18 21:04:03,10:28:14,08:54:37,Blie,Wxmvu,Afr,First,57.23,No Extras,0,Confirmed,Mf,C,Thk,5.22,1,Dxr,Uwt,Szyj,Hbmo,No,Vegan,Not Available,False,True,True,2,No,Spirit Airlines,0
9,6491,2023-10-25 18:28:17,2023-05-14 15:10:28,22:52:29,14:57:49,Bqrc,Vbliz,Kxo,Economy,690.86,No Extras,0,Confirmed,Ss,C,Bcb,6.06,2,Ubi,Vjc,Obhg,Lesh,No,Vegan,Not Available,False,False,False,2,No,Hawaiian Airlines,6
6,5030,2023-08-09 18:31:15,2023-07-18 13:12:21,03:00:20,08:17:43,Bsoq,Tiokh,Ogp,Economy,482.28,Meal,0,Pending,Fl,D,Ajo,9.8,2,Xxh,Cmf,Vduo,Tehh,No,Vegan,Available,True,True,True,1,Yes,Alaska Airlines,7
18,6156,2023-09-17 23:46:36,2023-01-22 22:38:48,17:18:17,08:09:59,Biyd,Zduoz,Cov,Business,140.83,Extra Baggage,2315,Pending,Dh,C,Ztu,9.0,1,Epf,Geg,Uqlv,Xjqv,Yes,No Meal,Available,True,True,True,2,No,Emirates,3
18,6773,2023-04-20 00:08:04,2023-12-09 10:37:06,04:26:45,23:42:11,Bidx,Webxz,Jsa,First,412.32,Meal,0,Cancelled,Xh,C,Psx,11.19,1,Etq,Tmm,Uooh,Otgf,Yes,Vegetarian,Not Available,False,False,False,2,No,Emirates,0
14,8175,2023-11-25 18:21:37,2023-05-09 17:40:32,13:30:09,18:48:00,Bcik,Hhjxf,Dgi,First,537.5,Meal,143,Confirmed,Lu,D,Upa,7.08,2,Tbt,Tgy,Oiox,Yrfp,Yes,Vegetarian,Not Available,False,False,True,0,Yes,Lufthansa,6
14,4518,2023-02-11 16:54:30,2023-10-02 03:46:57,14:32:44,00:14:59,Bkth,Zkbtl,Gcb,Economy,365.0,Meal,0,Pending,Jr,A,Pyq,4.79,2,Fhf,Dql,Hjak,Msrt,No,Vegetarian,Available,False,True,True,1,Yes,Lufthansa,4
14,7775,2023-05-21 00:32:34,2023-05-02 06:50:15,17:29:34,18:23:53,Bbpw,Orbyp,Ldk,First,781.45,Extra Baggage,4612,Confirmed,Re,B,Rcc,5.8,2,Xgr,Syx,Nwje,Fjep,No,Vegan,Available,False,True,False,0,No,Lufthansa,6
4,8606,2023-04-05 14:14:39,2023-07-28 23:04:03,19:29:28,12:11:30,Bbuy,Ipesy,Rbz,Business,748.94,Meal,0,Confirmed,Zu,D,Tec,6.12,2,Iuz,Zjh,Vvma,Heej,No,No Meal,Available,False,False,False,1,Yes,Southwest Airlines,4
4,6378,2023-09-04 11:11:10,2023-12-12 05:57:42,12:29:04,23:52:55,Butx,Lwdls,Umr,First,160.55,Extra Baggage,0,Pending,Zq,A,Tai,9.45,0,Hcg,Wjd,Codz,Pujk,No,No Meal,Available,False,False,True,0,Yes,Southwest Airlines,4
